"timestamp","company","category","open","high","low","close","volume","previous","change.percent","result","vix.open","vix.high","vix.low","vix.close","vix.previous","vix.change.percent","vix.result","confirmed.total","confirmed.previous","confirmed.change.percent","confirmed.result","deaths.total","deaths.previous","deaths.change.percent","deaths.result"
2020-06-30,"apple","technology",360.08,365.98,360,364.8,35055821,361.78,0.0230466872154511,"up",32.54,32.94,29.56,30.43,31.78,0.915059026778002,"down",10447879,10273510,0.0510405070934295,"up",511268,506076,0.0228448197456207,"up"
2020-07-01,"apple","technology",365.12,367.36,363.91,364.11,27690500,364.8,0.00834761457239217,"down",30.96,31.76,28.2,28.62,30.43,0.957520453115167,"down",10664168,10447879,0.0169726802232148,"up",516253,511268,0.0102593286383863,"up"
2020-07-02,"apple","technology",367.85,370.47,363.64,364.11,28814500,364.11,-0.00189144736842105,"down",28.33,28.44,25.9,27.68,28.62,0.940519224449556,"down",10871926,10664168,0.0207017137162481,"up",521361,516253,0.00975026796122581,"up"
2020-07-06,"apple","technology",370,375.78,369.87,373.85,29745900,364.11,0,"up",27.76,28.33,24.92,27.94,27.68,0.967155835080363,"up",11620096,10871926,0.0194818761294833,"up",538058,521361,0.00989437349516613,"up"
2020-07-07,"apple","technology",375.41,378.62,372.23,372.69,27058500,373.85,0.0267501579193101,"down",28.77,29.63,27.25,29.43,27.94,1.00939306358382,"up",11829602,11620096,0.0688166935646913,"up",544163,538058,0.0320257940275548,"up"
2020-01-22,"facebook","technology",222.31,222.75,221.28,221.32,12212814,221.44,-0.00310284873612418,"down",12.45,13.01,12.31,12.91,12.85,1.06198347107438,"up",555,11829602,0.018029627293957,"down",17,544163,0.0113463604295448,"down"
2020-01-23,"facebook","technology",220.75,221.485,219.27,219.76,11195000,221.32,-0.000541907514450888,"down",13.26,14.15,12.94,12.98,12.91,1.00466926070039,"up",654,555,-0.999953083797747,"up",18,17,-0.999968759360706,"up"
2020-01-24,"facebook","technology",220.8,221.78,216.11,217.94,11905824,219.76,-0.00704861738658956,"down",12.75,15.98,12.62,14.56,12.98,1.00542215336948,"up",941,654,0.178378378378378,"up",26,18,0.0588235294117647,"up"
2020-01-27,"facebook","technology",213.1,216.06,212.5,214.87,13810655,217.94,-0.0082817619220968,"down",17.42,19.02,16.82,18.23,14.56,1.12172573189522,"up",2927,941,0.438837920489297,"up",82,26,0.444444444444444,"up"
2020-01-28,"facebook","technology",216.14,218.74,213.52,217.79,13413835,214.87,-0.0140864458107736,"up",16.94,18.03,15.69,16.28,18.23,1.25206043956044,"down",5578,2927,2.11052072263549,"up",131,82,2.15384615384615,"up"
2020-01-29,"facebook","technology",221.44,224.2,218.45,223.23,33610005,217.79,0.0135896123237306,"up",15.68,16.65,14.94,16.39,16.28,0.893033461327482,"up",6166,5578,0.90570550051247,"up",133,131,0.597560975609756,"up"
2020-01-30,"facebook","technology",206.53,211.43,204.75,209.53,48775500,223.23,0.0249781899995408,"down",17.82,18.39,15.3,15.49,16.39,1.00675675675676,"down",8234,6166,0.105414126927214,"up",171,133,0.0152671755725191,"up"
2020-01-31,"facebook","technology",208.43,208.69,201.06,201.91,31359917,209.53,-0.0613716794337678,"down",16.25,19.99,16.18,18.84,15.49,0.945088468578401,"up",9927,8234,0.335387609471294,"up",213,171,0.285714285714286,"up"
2020-02-03,"facebook","technology",203.44,205.14,202.5,204.19,15510509,201.91,-0.0363671073354651,"up",18.64,18.88,17.1,17.97,18.84,1.21626856036152,"down",19887,9927,0.205610881709983,"up",426,213,0.245614035087719,"up"
2020-02-04,"facebook","technology",206.6165,210.6,205.2025,209.83,19628890,204.19,0.0112921598732108,"up",16.45,16.46,15.63,16.05,17.97,0.953821656050955,"down",23898,19887,1.0033242671502,"up",492,426,1,"up"
2020-02-05,"facebook","technology",212.51,212.73,208.71,210.11,12538154,209.83,0.0276213330721388,"up",16.29,16.32,15.02,15.15,16.05,0.893155258764608,"down",27642,23898,0.20168954593453,"up",564,492,0.154929577464789,"up"
2020-02-06,"facebook","technology",210.47,211.19,209.338,210.85,10567533,210.11,0.00133441357289235,"up",15.13,15.66,14.7,14.96,15.15,0.94392523364486,"down",30801,27642,0.15666582977655,"up",634,564,0.146341463414634,"up"
2020-02-07,"facebook","technology",210.3,212.82,209.93,212.33,12242530,210.85,0.00352196468516482,"up",15.07,16.16,14.81,15.47,14.96,0.987458745874587,"up",34397,30801,0.114282613414369,"up",719,634,0.124113475177305,"up"
2020-02-10,"facebook","technology",211.52,213.8,210.66,213.06,11856350,212.33,0.00701920796774967,"up",15.88,16.43,15.01,15.04,15.47,1.03409090909091,"down",42768,34397,0.116749456186487,"up",1013,719,0.134069400630915,"up"
2020-02-11,"facebook","technology",210.19,210.86,206.5102,207.19,25030810,213.06,0.00343804455328964,"down",14.91,15.27,14.38,15.18,15.04,0.972204266321913,"up",44809,42768,0.243364246881996,"up",1113,1013,0.408901251738526,"up"
2020-02-12,"facebook","technology",207.85,211.22,207.4,210.76,13813704,207.19,-0.0275509246221722,"up",14.86,14.88,13.73,13.74,15.18,1.0093085106383,"down",45228,44809,0.0477225963337074,"up",1118,1113,0.0987166831194472,"up"
2020-02-13,"facebook","technology",209.5235,214.3259,209.18,213.14,15396625,210.76,0.017230561320527,"up",14.43,15.44,14,14.15,13.74,0.905138339920949,"up",60376,45228,0.00935080006248745,"up",1371,1118,0.00449236298292902,"up"
2020-02-14,"facebook","technology",214,214.93,212.65,214.18,10741747,213.14,0.0112924653634466,"up",14.12,14.54,13.38,13.68,14.15,1.02983988355167,"down",66894,60376,0.334925267533386,"up",1523,1371,0.226296958855098,"up"
2020-02-18,"facebook","technology",213.55,217.975,213.4,217.8,15630026,214.18,0.004879421976166,"up",14.98,15.49,14.53,14.83,13.68,0.96678445229682,"up",75146,66894,0.107956804028091,"up",2007,1523,0.110867979576951,"up"
2020-02-19,"facebook","technology",217.99,218.32,216.11,217.49,12135114,217.8,0.016901671491269,"down",14.66,14.74,14.21,14.38,14.83,1.08406432748538,"down",75650,75146,0.123359344634795,"up",2122,2007,0.31779382797111,"up"
2020-02-20,"facebook","technology",216.52,218.765,212.945,214.58,13109213,217.49,-0.00142332415059689,"down",14.54,17.21,14.49,15.56,14.38,0.969656102494943,"up",76210,75650,0.00670694381603811,"up",2247,2122,0.057299451918286,"up"
2020-02-21,"facebook","technology",213.48,214.237,208.8305,210.18,14098432,214.58,-0.0133799255138167,"down",17.33,18.21,16.19,17.08,15.56,1.08205841446453,"up",76833,76210,0.00740251156642432,"up",2251,2247,0.0589066918001885,"up"
2020-02-24,"facebook","technology",201.8,203.65,198.17,200.72,23080057,210.18,-0.0205051728958897,"down",22.25,26.35,22,25.03,17.08,1.09768637532134,"up",79542,76833,0.00817478021257053,"up",2629,2251,0.00178015131286159,"up"
2020-02-25,"facebook","technology",202.27,203.5,195.9537,196.77,21433487,200.72,-0.0450090398705872,"down",23.28,30.25,22.62,27.85,25.03,1.46545667447307,"up",80393,79542,0.0352582874546093,"up",2708,2629,0.167925366503776,"up"
2020-02-26,"facebook","technology",197.19,201.21,195.49,197.2,16555210,196.77,-0.0196791550418493,"up",26.63,29.57,24.76,27.56,27.85,1.11266480223732,"down",81370,80393,0.0106987503457293,"up",2770,2708,0.0300494484594903,"up"
2020-02-27,"facebook","technology",191.82,195.88,189.5,189.75,21682626,197.2,0.00218529247344605,"down",32.14,39.31,29.37,39.16,27.56,0.989587073608618,"up",82733,81370,0.0121527993730797,"up",2814,2770,0.0228951255539143,"up"
2020-02-28,"facebook","technology",182.695,192.74,181.82,192.47,32583494,189.75,-0.0377789046653143,"up",42.02,49.48,39.37,40.11,39.16,1.42089985486212,"up",84106,82733,0.016750645200934,"up",2872,2814,0.015884476534296,"up"
2020-03-02,"facebook","technology",194.03,196.57,188.85,196.44,24948955,192.47,0.01433465085639,"up",38.54,40.41,31.5,33.42,40.11,1.02425944841675,"down",90356,84106,0.0165955543737082,"up",3085,2872,0.0206112295664534,"up"
2020-03-03,"facebook","technology",196.22,197.24,183.97,185.89,27984104,196.44,0.0206265911570634,"down",33.65,41.06,24.93,36.82,33.42,0.833208676140613,"up",92933,90356,0.0743109885144936,"up",3160,3085,0.0741643454038997,"up"
2020-03-04,"facebook","technology",189.17,191.83,186.39,191.76,23062473,185.89,-0.0537059661983303,"up",34.44,35.58,30.3,31.99,36.82,1.1017354877319,"down",95235,92933,0.0285205188366019,"up",3254,3160,0.0243111831442464,"up"
2020-03-05,"facebook","technology",186.78,188.99,183.8901,185.17,19333425,191.76,0.0315778148367314,"down",33.61,42.84,33.54,39.62,31.99,0.868821292775665,"up",98023,95235,0.0247705336102353,"up",3347,3254,0.029746835443038,"up"
2020-03-06,"facebook","technology",178.33,183.78,176.26,181.09,24559550,185.17,-0.0343658740091782,"down",48.93,54.39,40.84,41.94,39.62,1.23851203501094,"up",101971,98023,0.0292749514359217,"up",3459,3347,0.028580208973571,"up"
2020-03-09,"facebook","technology",169.6,175,165.19,169.5,29949041,181.09,-0.0220338067721552,"down",41.94,62.12,41.94,54.46,41.94,1.05855628470469,"up",113844,101971,0.0402762616936841,"up",3987,3459,0.0334628025097102,"up"
2020-03-10,"facebook","technology",174.67,178.29,169.5,178.19,24517791,169.5,-0.064001325307858,"up",49.68,55.66,43.56,47.3,54.46,1.29852169766333,"down",118880,113844,0.116435064871385,"up",4263,3987,0.152645273200347,"up"
2020-03-11,"facebook","technology",174.01,175.88,167.66,170.24,20397204,178.19,0.0512684365781711,"down",52.24,55.82,49.98,53.9,47.3,0.86852735952993,"up",126546,118880,0.0442359720319033,"up",4611,4263,0.0692249811888638,"up"
2020-03-12,"facebook","technology",159.54,166.6,154.34,154.47,43266335,170.24,-0.0446152982771199,"down",61.46,76.83,59.91,75.47,53.9,1.13953488372093,"up",132240,126546,0.0644851951547779,"up",4913,4611,0.0816326530612245,"up"
2020-03-13,"facebook","technology",163.53,170.79,157.6,170.28,35028627,154.47,-0.0926339285714286,"up",65.07,77.57,55.17,57.83,75.47,1.40018552875696,"down",146672,132240,0.0449954957090702,"up",5411,4913,0.0654955541097376,"up"
2020-03-16,"facebook","technology",152.32,159.13,143.1,146.01,39120419,170.28,0.10234997086813,"down",57.83,83.56,57.83,82.69,57.83,0.766264740956672,"up",183593,146672,0.109134906231095,"up",7148,5411,0.101363728882556,"up"
2020-03-17,"facebook","technology",150.74,153.94,140,149.42,34255596,146.01,-0.142529950669486,"up",82.69,84.83,70.37,75.91,82.69,1.42988068476569,"down",199419,183593,0.251724937275008,"up",7954,7148,0.321012751801885,"up"
2020-03-18,"facebook","technology",139.75,148.18,137.1006,146.96,37553136,149.42,0.0233545647558386,"down",69.37,85.47,69.37,76.45,75.91,0.918007014149232,"up",218989,199419,0.0862015436318378,"up",8849,7954,0.112758813654169,"up"
2020-03-19,"facebook","technology",146.62,159.9294,144.8,153.13,39862312,146.96,-0.0164636594833354,"up",80.62,84.26,68.57,72,76.45,1.00711368726123,"down",246905,218989,0.0981350824144139,"up",9954,8849,0.112522001508675,"up"
2020-03-20,"facebook","technology",156.02,159.27,148,149.73,32568398,153.13,0.0419842133913989,"down",67.86,69.51,57.42,66.04,72,0.941792020928712,"down",276475,246905,0.127476722575107,"up",11435,9954,0.12487286699062,"up"
2020-03-23,"facebook","technology",149.66,152.31,142.25,148.1,29830765,149.73,-0.0222033566250898,"down",74.08,76.74,60.46,61.59,66.04,0.917222222222222,"down",384404,276475,0.119762661752496,"up",16758,11435,0.148784408278079,"up"
2020-03-24,"facebook","technology",155.205,161.31,152.57,160.98,30440369,148.1,-0.0108862619381553,"up",58.76,61.88,36.24,61.67,61.59,0.932616596002423,"up",425535,384404,0.390375259969256,"up",19028,16758,0.465500655881067,"up"
2020-03-25,"facebook","technology",158.92,162.99,153.06,156.21,35184271,160.98,0.0869682646860229,"down",61.44,68.86,58.03,63.95,61.67,1.00129891216107,"up",476369,425535,0.106999406874018,"up",21803,19028,0.135457691848669,"up"
2020-03-26,"facebook","technology",158.25,164,157.0201,163.34,26579021,156.21,-0.0296310100633618,"up",65.67,67.06,57.66,61,63.95,1.03697097454192,"down",539307,476369,0.119459033922004,"up",24810,21803,0.14583771284423,"up"
2020-03-27,"facebook","technology",158.2,160.09,154.75,156.79,24879869,163.34,0.0456436847833045,"down",64.95,69.1,61.8,65.54,61,0.953870211102424,"up",603674,539307,0.132120268111485,"up",28324,24810,0.137916800440306,"up"
2020-03-30,"facebook","technology",159.18,166.75,158.06,165.95,22515225,156.79,-0.0401004040651403,"up",66.3,67.69,56.6,57.08,65.54,1.0744262295082,"down",795425,603674,0.119351315669925,"up",39633,28324,0.141636436920597,"up"
2020-03-31,"facebook","technology",165.48,170.93,164.2,166.8,23676283,165.95,0.0584220932457427,"up",56.69,58.75,50.88,53.54,57.08,0.870918523039365,"down",871674,795425,0.317639984494943,"up",44477,39633,0.39927270159582,"up"
2020-04-01,"facebook","technology",161.615,164.15,158.035,159.6,19507559,166.8,0.00512202470623696,"down",57.38,60.59,52.76,57.06,53.54,0.937981779957954,"up",947840,871674,0.095859446208002,"up",50027,44477,0.122221381172255,"up"
2020-04-02,"facebook","technology",159.1,161.3509,155.92,158.19,20886309,159.6,-0.0431654676258994,"down",54.46,57.24,50.45,50.91,57.06,1.06574523720583,"down",1029275,947840,0.0873789971939051,"up",56334,50027,0.124783596015918,"up"
2020-04-03,"facebook","technology",157.15,157.91,150.83,154.18,25983317,158.19,-0.00883458646616539,"down",51.11,52.29,46.74,46.8,50.91,0.892218717139853,"down",1112215,1029275,0.0859163993923025,"up",62314,56334,0.126071921162572,"up"
2020-04-06,"facebook","technology",160.15,166.2,158.51,165.55,28453581,154.18,-0.0253492635438396,"up",44.17,45.73,43.45,45.24,46.8,0.919269298762522,"down",1337062,1112215,0.0805809914745816,"up",79015,62314,0.106152589910179,"up"
2020-04-07,"facebook","technology",171.79,173.39,166.01,168.83,31411919,165.55,0.0737449734077053,"up",44.83,47.51,43.51,46.7,45.24,0.966666666666667,"up",1413812,1337062,0.202161452596845,"up",86922,79015,0.268013608498893,"up"
2020-04-08,"facebook","technology",171.25,175,167.74,174.28,21664198,168.83,0.0198127453941407,"up",45.9,47.28,42.53,43.35,46.7,1.03227232537577,"down",1497403,1413812,0.0574019753758614,"up",93651,86922,0.100069607036639,"up"
2020-04-09,"facebook","technology",175.9,177.08,171.57,175.19,23534287,174.28,0.0322809927145649,"up",43,45.73,41.39,41.67,43.35,0.928265524625268,"down",1583844,1497403,0.0591245512133155,"up",101266,93651,0.0774142334506799,"up"
2020-04-13,"facebook","technology",173.67,175,169.45,174.79,19355355,175.19,0.00522148267156298,"down",44.6,45.04,41.17,41.17,41.67,0.961245674740484,"down",1915142,1583844,0.0577272784948341,"up",126070,101266,0.0813125327011991,"up"
2020-04-14,"facebook","technology",178.9765,181.225,176.62,178.17,21011815,174.79,-0.00228323534448316,"up",40.24,40.57,37.31,37.76,41.17,0.988000959923206,"down",1984840,1915142,0.209173378186236,"up",132972,126070,0.244939071356625,"up"
2020-04-15,"facebook","technology",175.1865,178.19,172.82,176.97,17423003,178.17,0.0193374907031294,"down",42.57,43.23,40.05,40.84,37.76,0.917172698566918,"up",2065566,1984840,0.0363931238519128,"up",141271,132972,0.0547473625763465,"up"
2020-04-16,"facebook","technology",177.95,178.05,172.51,176.25,23593229,176.97,-0.00673514059605988,"down",41.92,43.02,39.87,40.11,40.84,1.08156779661017,"down",2162241,2065566,0.0406712883658129,"up",148568,141271,0.0624116355322925,"up"
2020-04-17,"facebook","technology",179.2,180.28,176.66,179.24,20974750,176.25,-0.00406848618409899,"up",39.5,40.26,37.63,38.15,40.11,0.982125367286973,"down",2250566,2162241,0.0468031522594775,"up",157457,148568,0.0516524976817606,"up"
2020-04-20,"facebook","technology",177.41,180.5,176.77,178.24,16110664,179.24,0.0169645390070923,"down",40.68,43.83,39.88,43.83,38.15,0.951134380453752,"up",2477668,2250566,0.0408488230497895,"up",173929,157457,0.0598311884120403,"up"
2020-04-21,"facebook","technology",175.25,175.38,168.3408,170.8,24850528,178.24,-0.00557911180540058,"down",44.28,47.77,43.77,45.41,43.83,1.14888597640891,"up",2552783,2477668,0.100908838043408,"up",181080,173929,0.104612687908445,"up"
2020-04-22,"facebook","technology",178.45,184.78,178.14,182.28,33369931,170.8,-0.0417414721723519,"up",44.91,45.07,41.41,41.98,45.41,1.03604836869724,"down",2629660,2552783,0.0303168140364246,"up",187837,181080,0.0411144777466667,"up"
2020-04-23,"facebook","technology",184.08,187.05,183.15,185.13,21426604,182.28,0.0672131147540983,"up",41.3,42.47,39.06,41.38,41.98,0.924465976657124,"down",2719097,2629660,0.0301149764786118,"up",194706,187837,0.0373149988955158,"up"
2020-04-24,"facebook","technology",183.23,190.41,180.825,190.07,28868528,185.13,0.0156352863726135,"up",38.8,40.17,35.6,35.93,41.38,0.985707479752263,"down",2806113,2719097,0.0340108607196368,"up",201387,194706,0.0365689400916752,"up"
2020-04-27,"facebook","technology",192.99,193.75,187.41,187.5,29197750,190.07,0.0266839518176416,"down",36.29,36.44,32.51,33.29,35.93,0.86829386176897,"down",3032503,2806113,0.032001800597772,"up",215478,201387,0.0343132723182645,"up"
2020-04-28,"facebook","technology",188.66,189.2,182.56,182.91,21730986,187.5,-0.013521334245278,"down",33.21,35.39,30.54,33.57,33.29,0.926523796270526,"up",3107085,3032503,0.0806774352992912,"up",221931,215478,0.069969759716367,"up"
2020-04-29,"facebook","technology",190.93,196.91,190,194.19,45954521,182.91,-0.02448,"up",32.48,33.19,30.71,31.23,33.57,1.00841093421448,"down",3183962,3107085,0.0245942048532186,"up",228695,221931,0.0299473728176426,"up"
2020-04-30,"facebook","technology",206.92,209.69,201.5701,204.71,46230116,194.19,0.0616696736099721,"up",30.99,35.94,30.93,34.15,31.23,0.93029490616622,"up",3267740,3183962,0.0247424837106162,"up",234652,228695,0.0304779413421289,"up"
2020-05-01,"facebook","technology",201.6,207.28,199.0501,202.27,30415581,204.71,0.0541737473608322,"down",38.17,39.57,36.59,37.19,34.15,1.09349983989753,"up",3354731,3267740,0.0263124999607407,"up",239824,234652,0.026047792911957,"up"
2020-05-04,"facebook","technology",200.2,205.91,198.7562,205.26,19250673,202.27,-0.011919300473841,"up",39.13,40.32,35.53,35.97,37.19,1.08901903367496,"down",3589133,3354731,0.0266211510095662,"up",252739,239824,0.0220411502991664,"up"
2020-05-05,"facebook","technology",207.02,210.38,206.5,207.07,21071223,205.26,0.0147822217827655,"up",34.82,36.22,31.95,33.61,35.97,0.967195482656628,"down",3669172,3589133,0.0698720702196391,"up",258618,252739,0.0538519914604043,"up"
2020-05-06,"facebook","technology",208.12,211.6,206.66,208.47,21856963,207.07,0.00881808438078536,"up",32.69,35.69,31.68,34.12,33.61,0.934389769252155,"up",3759093,3669172,0.0223003717053673,"up",265272,258618,0.0232611508314902,"up"
2020-05-07,"facebook","technology",211.16,211.6,209.04,211.26,15151976,208.47,0.00676099869609314,"up",32.12,32.28,30.37,31.44,34.12,1.01517405534067,"down",3848305,3759093,0.0245071640141154,"up",270689,265272,0.0257290675823029,"up"
2020-05-08,"facebook","technology",212.24,213.21,210.85,212.35,12524048,211.26,0.0133832206072816,"up",30.14,30.39,27.89,27.98,31.44,0.921453692848769,"down",3939833,3848305,0.0237323205358314,"up",276252,270689,0.0204205494737477,"up"
2020-05-11,"facebook","technology",210.8865,215,210.37,213.18,12911948,212.35,0.00515951907602009,"up",28.46,31.46,26.97,27.57,27.98,0.889949109414758,"down",4176006,3939833,0.0237839776213164,"up",287547,276252,0.0205512599329858,"up"
2020-05-12,"facebook","technology",213.29,215.275,210,210.1,14704647,213.18,0.00390864139392518,"down",28.47,33.04,26,33.04,27.57,0.985346676197284,"up",4259403,4176006,0.0599449265996807,"up",293090,287547,0.0408865818166022,"up"
2020-05-13,"facebook","technology",209.43,210.78,202.11,205.1,20684559,210.1,-0.0144478844169247,"down",32.74,37.42,30.77,35.28,33.04,1.19840406238665,"up",4344421,4259403,0.0199705172837395,"up",298321,293090,0.0192768486543069,"up"
2020-05-14,"facebook","technology",202.56,206.93,200.69,206.81,17178947,205.1,-0.0237981913374584,"up",35.16,39.28,32.33,32.61,35.28,1.06779661016949,"down",4441499,4344421,0.0199600742169736,"up",303592,298321,0.0178477600736975,"up"
2020-05-15,"facebook","technology",205.27,211.34,204.12,210.88,19383154,206.81,0.00833739639200394,"up",32.5,35.13,31.04,31.89,32.61,0.924319727891156,"down",4537879,4441499,0.0223454402784629,"up",308805,303592,0.0176688868701835,"up"
2020-05-18,"facebook","technology",212.15,214.6445,210.94,213.19,20167443,210.88,0.0196798994245926,"up",30.71,31.08,28.35,29.3,31.89,0.977920883164673,"down",4796476,4537879,0.0216998810536713,"up",319584,308805,0.0171710717014941,"up"
2020-05-19,"facebook","technology",213.27,220.49,212.83,216.88,31843152,213.19,0.0109540971168437,"up",28.73,30.74,28.37,30.53,29.3,0.918783317654437,"up",4892934,4796476,0.0569863145315245,"up",324375,319584,0.0349055229028027,"up"
2020-05-20,"facebook","technology",223.5,231.34,223.19,229.97,50162875,216.88,0.0173085041512266,"up",29.52,29.83,27.83,27.99,30.53,1.0419795221843,"down",4995742,4892934,0.0201101808911376,"up",329236,324375,0.0149913637729048,"up"
2020-05-21,"facebook","technology",234.72,237.2,231.2,231.39,47577915,229.97,0.0603559572113611,"up",28.97,30.2,27.67,29.53,27.99,0.916803144448084,"up",5102278,4995742,0.0210115239649666,"up",334028,329236,0.0149857418111753,"up"
2020-05-22,"facebook","technology",231.51,235.99,228.74,234.91,33925564,231.39,0.0061747184415358,"up",31.36,31.55,28.03,28.16,29.53,1.05501964987496,"down",5209244,5102278,0.0213253606771527,"up",339314,334028,0.0145549089406991,"up"
2020-05-26,"facebook","technology",239.77,240.9,231.67,232.2,33178318,234.91,0.0152124119452008,"down",27.72,28.58,27.18,28.01,28.16,0.953606501862513,"down",5583031,5209244,0.0209643614087668,"up",351520,339314,0.0158250206569509,"up"
2020-05-27,"facebook","technology",229.07,230.56,221.1347,229.14,34697553,232.2,-0.0115363330637266,"down",27.62,30.53,25.92,27.62,28.01,0.994673295454546,"down",5685633,5583031,0.0717545578590675,"up",356707,351520,0.0359725799701751,"up"
2020-05-28,"facebook","technology",224.3,231.6332,224,225.46,29423013,229.14,-0.0131782945736434,"down",27.82,29.89,27.43,28.59,27.62,0.986076401285255,"up",5803599,5685633,0.0183774727383745,"up",361392,356707,0.0147559171597633,"up"
2020-05-29,"facebook","technology",225.2,227.49,222.88,225.09,23322476,225.46,-0.0160600506240725,"down",29.3,30.16,27.29,27.51,28.59,1.03511947863867,"down",5924709,5803599,0.020748085569364,"up",366076,361392,0.0131340287687093,"up"
2020-06-01,"facebook","technology",224.59,232.44,223.5,231.91,18223839,225.09,-0.00164108932848401,"up",28.94,30.6,28.11,28.23,27.51,0.962224554039874,"up",6256493,5924709,0.0208680854759262,"up",376608,366076,0.0129609952627618,"up"
2020-06-02,"facebook","technology",230.94,233,226.56,232.72,20919018,231.91,0.0302989915145053,"up",28.4,28.52,26.66,26.84,28.23,1.02617230098146,"down",6369046,6256493,0.0560000499602597,"up",381307,376608,0.0287699821894907,"up"
2020-06-03,"facebook","technology",232.11,232.65,228.53,230.16,15380282,232.72,0.00349273425035575,"down",26.75,26.98,25.04,25.66,26.84,0.950761601133546,"down",6496381,6369046,0.0179897907661688,"up",387013,381307,0.0124771645849265,"up"
2020-06-04,"facebook","technology",229.56,231.63,224.61,226.29,17041481,230.16,-0.0110003437607425,"down",26.23,26.43,24.38,25.81,25.66,0.956035767511177,"up",6623083,6496381,0.0199927901290083,"up",392161,387013,0.0149643200885376,"up"
2020-06-05,"facebook","technology",226.71,231.35,225.3105,230.77,16750438,226.29,-0.0168143899895725,"up",24.79,25.09,23.54,24.52,25.81,1.00584567420109,"down",6755724,6623083,0.0195034743190093,"up",396983,392161,0.0133018787482591,"up"
2020-06-08,"facebook","technology",229.03,231.55,227.41,231.4,15466499,230.77,0.0197976048433427,"up",25.56,25.98,24.65,25.81,24.52,0.950019372336304,"up",7097409,6755724,0.0200270780239354,"up",407306,396983,0.0122959702775136,"up"
2020-06-09,"facebook","technology",231.52,239.77,230.41,238.67,27462872,231.4,0.00272999090003031,"up",25.93,27.7,25.71,27.57,25.81,1.0526101141925,"up",7220392,7097409,0.0505771106102025,"up",412161,407306,0.0260036323973571,"up"
2020-06-10,"facebook","technology",240.96,241.21,235.28,236.73,20720709,238.67,0.0314174589455488,"down",26.73,29.01,26.06,27.57,27.57,1.06819062378923,"neutral",7354172,7220392,0.0173278727490553,"up",417366,412161,0.0119197851246974,"up"
2020-06-11,"facebook","technology",229.94,232.89,223.55,224.43,26708163,236.73,-0.00812837809527799,"down",30.45,42.58,29.49,40.79,27.57,1,"up",7492360,7354172,0.0185280799158827,"up",422150,417366,0.0126285601985632,"up"
2020-06-12,"facebook","technology",229.9,231.66,224.5,228.58,22091387,224.43,-0.0519579267519959,"up",37.68,44.16,34.97,36.09,40.79,1.47950671019224,"down",7621346,7492360,0.0187904226335745,"up",426445,422150,0.011462361572337,"up"
2020-06-15,"facebook","technology",225.09,233.77,224.8,232.5,15340264,228.58,0.0184912890433543,"up",44.09,44.44,34.28,34.4,36.09,0.884775680313802,"down",8010360,7621346,0.0172156703628763,"up",437545,426445,0.0101741087291247,"up"
2020-06-16,"facebook","technology",237.14,238.46,233,235.65,15236691,232.5,0.0171493568991162,"up",34.28,37.45,31.73,33.67,34.4,0.953172623995566,"down",8149939,8010360,0.0510426898345778,"up",444334,437545,0.0260291479557739,"up"
2020-06-17,"facebook","technology",235,237.59,231.7268,235.53,19578125,235.65,0.0135483870967742,"down",33.28,35.17,32.25,33.47,33.67,0.978779069767442,"down",8325831,8149939,0.0174248098712168,"up",449605,444334,0.0155161183421134,"up"
2020-06-18,"facebook","technology",234.99,236.14,232.15,235.94,15782452,235.53,-0.000509229789942731,"up",33.83,36.25,32.24,32.94,33.47,0.994059994059994,"down",8464706,8325831,0.0215820020248004,"up",454614,449605,0.0118626978804233,"up"
2020-06-19,"facebook","technology",237.79,240.83,235.55,238.79,30081291,235.94,0.00174075489321953,"up",32.07,35.12,30.4,35.12,32.94,0.984164923812369,"up",8645640,8464706,0.0166800166854216,"up",460883,454614,0.0111408903370737,"up"
2020-06-22,"facebook","technology",238.56,240.7,236.91,239.22,18917782,238.79,0.0120793422056455,"up",35.22,35.39,31.64,31.77,35.12,1.06618093503339,"down",9072666,8645640,0.0213751074166073,"up",472779,460883,0.0137897205101471,"up"
2020-06-23,"facebook","technology",241.28,245.1853,239.86,242.24,24017915,239.22,0.00180074542485032,"up",31.71,31.71,29.26,31.37,31.77,0.904612756264237,"down",9238013,9072666,0.049392063514095,"up",478203,472779,0.025811323047281,"up"
2020-06-24,"facebook","technology",241.2,243.22,232.68,234.02,20834904,242.24,0.0126243625114957,"down",31.05,37.12,30.95,33.84,31.37,0.987409505823104,"up",9405649,9238013,0.018224742319402,"up",483377,478203,0.0114725907876619,"up"
2020-06-25,"facebook","technology",234.62,237.3,232.74,235.68,18704339,234.02,-0.0339332892998679,"up",36.59,36.93,31.59,32.22,33.84,1.07873764743385,"down",9583608,9405649,0.0181463264881745,"up",489928,483377,0.0108196728167745,"up"
2020-06-26,"facebook","technology",232.64,233.09,215.4,216.08,76343939,235.68,0.00709341081958805,"down",33.01,36.25,31.04,34.73,32.22,0.952127659574468,"up",9774609,9583608,0.0189204381324457,"up",494773,489928,0.0135525686989658,"up"
2020-06-29,"facebook","technology",209.75,220.75,207.11,220.64,58514281,216.08,-0.0831636116768499,"up",35.05,36.31,31.78,31.78,34.73,1.07790192427064,"down",10273510,9774609,0.0199299679202238,"up",506076,494773,0.00988920821018599,"up"
