"timestamp","company","category","open","high","low","close","volume","previous","previous.rate","vix.open","vix.high","vix.low","vix.close","vix.previous","vix.previous.rate"
2020-06-03,"darden","hospitality",79.27,86.51,79.02,85.93,4058060,78.12,0.997573745370962,26.75,26.98,25.04,25.66,26.84,0.950761601133546
2020-06-04,"darden","hospitality",85.35,88.22,83.82,86.04,3023277,85.93,1.0999743983615,26.23,26.43,24.38,25.81,25.66,0.956035767511177
2020-06-05,"darden","hospitality",91.87,92.07,84.96,85.59,3539733,86.04,1.00128011171884,24.79,25.09,23.54,24.52,25.81,1.00584567420109
2020-06-08,"darden","hospitality",88.82,88.82,83.45,84.74,3903109,85.59,0.994769874476987,25.56,25.98,24.65,25.81,24.52,0.950019372336304
2020-06-09,"darden","hospitality",82.8,82.8,79.6,80.89,3282525,84.74,0.990068933286599,25.93,27.7,25.71,27.57,25.81,1.0526101141925
2020-06-10,"darden","hospitality",80.78,80.94,76.72,77.77,2886818,80.89,0.954566910549917,26.73,29.01,26.06,27.57,27.57,1.06819062378923
2020-06-11,"darden","hospitality",72,75.37,70.78,72.93,4507605,77.77,0.961429101248609,30.45,42.58,29.49,40.79,27.57,1
2020-06-12,"darden","hospitality",76.24,76.66,71.92,75.94,3045632,72.93,0.937765205091938,37.68,44.16,34.97,36.09,40.79,1.47950671019224
2020-06-15,"darden","hospitality",72.8,77.87,72.21,76.5,2501295,75.94,1.04127245303716,44.09,44.44,34.28,34.4,36.09,0.884775680313802
2020-06-16,"darden","hospitality",80.41,81.4565,76.31,76.71,3040794,76.5,1.00737424282328,34.28,37.45,31.73,33.67,34.4,0.953172623995566
2020-06-17,"darden","hospitality",77.21,77.21,73.86,74.19,2495052,76.71,1.00274509803922,33.28,35.17,32.25,33.47,33.67,0.978779069767442
2020-06-18,"darden","hospitality",73,75.51,72.06,74.13,2295719,74.19,0.967149002737583,33.83,36.25,32.24,32.94,33.47,0.994059994059994
2020-06-19,"darden","hospitality",75.51,75.695,70.06,70.27,6749918,74.13,0.999191265669228,32.07,35.12,30.4,35.12,32.94,0.984164923812369
2020-06-22,"darden","hospitality",69.79,71.42,68.68,71.35,3835619,70.27,0.947929313368407,35.22,35.39,31.64,31.77,35.12,1.06618093503339
2020-06-23,"darden","hospitality",73,75.44,72.39,75.35,3104349,71.35,1.01536928988188,31.71,31.71,29.26,31.37,31.77,0.904612756264237
2020-06-24,"darden","hospitality",72.99,73.825,68.9122,70.81,4125827,75.35,1.05606166783462,31.05,37.12,30.95,33.84,31.37,0.987409505823104
2020-06-25,"darden","hospitality",74.34,76.43,72.27,74.59,6344784,70.81,0.939747843397479,36.59,36.93,31.59,32.22,33.84,1.07873764743385
2020-06-26,"darden","hospitality",74.58,74.89,70.33,72.95,7299573,74.59,1.05338229063692,33.01,36.25,31.04,34.73,32.22,0.952127659574468
2020-06-29,"darden","hospitality",73.95,77.25,71.84,76.63,3880666,72.95,0.978013138490414,35.05,36.31,31.78,31.78,34.73,1.07790192427064
2020-06-30,"darden","hospitality",75.54,76.28,74.28,75.77,2986959,76.63,1.05044551062371,32.54,32.94,29.56,30.43,31.78,0.915059026778002
2020-07-01,"darden","hospitality",75.34,77.125,73.86,76.11,3791022,75.77,0.988777241289312,30.96,31.76,28.2,28.62,30.43,0.957520453115167
2020-07-02,"darden","hospitality",77.97,78.1,74.08,74.78,3669726,76.11,1.00448726408869,28.33,28.44,25.9,27.68,28.62,0.940519224449556
2020-07-06,"darden","hospitality",75.63,76,72.8,74.99,3023300,74.78,0.982525292340034,27.76,28.33,24.92,27.94,27.68,0.967155835080363
2020-07-07,"darden","hospitality",74.3,74.92,72.07,72.19,2219400,74.99,1.00280823749666,28.77,29.63,27.25,29.43,27.94,1.00939306358382
2020-01-02,"hilton","hospitality",111.15,111.62,110.46,111.45,2014639,110.91,0.9958696237766,13.46,13.72,12.42,12.47,NA,NA
2020-01-03,"hilton","hospitality",110,110.405,108.64,109.99,1854486,111.45,1.00486881255072,15.01,16.2,13.13,14.02,12.47,NA
2020-01-06,"hilton","hospitality",109.02,109.45,108.59,109.42,1821786,109.99,0.986899955136833,15.45,16.39,13.54,13.85,14.02,1.1242983159583
2020-01-07,"hilton","hospitality",109.27,109.49,108.16,108.29,1498941,109.42,0.994817710700973,13.84,14.46,13.39,13.79,13.85,0.987874465049929
2020-01-08,"hilton","hospitality",108.14,110.04,107.89,109.21,2741604,108.29,0.989672820325352,15.16,15.24,12.83,13.45,13.79,0.995667870036101
2020-01-09,"hilton","hospitality",109.89,110.2,109.05,109.09,1596198,109.21,1.0084957059747,12.95,13.24,12.53,12.54,13.45,0.975344452501813
2020-01-10,"hilton","hospitality",109.45,109.45,108.39,108.6,1296291,109.09,0.998901199523853,12.42,12.87,12.09,12.56,12.54,0.932342007434944
2020-01-13,"hilton","hospitality",108.94,109.33,108.21,109.29,1573927,108.6,0.995508295902466,12.84,13.09,12.32,12.32,12.56,1.00159489633174
2020-01-14,"hilton","hospitality",109.14,109.5,108.59,109.09,1233156,109.29,1.00635359116022,12.72,13.82,12.05,12.39,12.32,0.980891719745223
2020-01-15,"hilton","hospitality",108.94,109.86,108.59,109.63,1316079,109.09,0.998170006404978,12.79,12.83,11.95,12.42,12.39,1.00568181818182
2020-01-16,"hilton","hospitality",110.32,111.65,110.19,111.6,1217149,109.63,1.00495004125034,12.2,12.42,11.78,12.32,12.42,1.00242130750605
2020-01-17,"hilton","hospitality",112.17,113.96,111.98,113.92,1938185,111.6,1.01796953388671,12.21,12.48,11.75,12.1,12.32,0.99194847020934
2020-01-21,"hilton","hospitality",112.49,112.62,109.93,110.62,4031818,113.92,1.02078853046595,13.23,13.33,12.32,12.85,12.1,0.982142857142857
2020-01-22,"hilton","hospitality",110.98,112.605,110.54,110.85,1716565,110.62,0.971032303370786,12.45,13.01,12.31,12.91,12.85,1.06198347107438
2020-01-23,"hilton","hospitality",109.19,111.15,107.6526,110.96,1607108,110.85,1.00207919001989,13.26,14.15,12.94,12.98,12.91,1.00466926070039
2020-01-24,"hilton","hospitality",111.45,111.45,107.48,108.49,2105331,110.96,1.00099233198015,12.75,15.98,12.62,14.56,12.98,1.00542215336948
2020-01-27,"hilton","hospitality",104.3,105.965,103.53,104.94,4149728,108.49,0.977739726027397,17.42,19.02,16.82,18.23,14.56,1.12172573189522
2020-01-28,"hilton","hospitality",106,108.04,105.56,107.86,2062402,104.94,0.967278090146557,16.94,18.03,15.69,16.28,18.23,1.25206043956044
2020-01-29,"hilton","hospitality",108.13,110.125,108.13,110.01,1854209,107.86,1.02782542405184,15.68,16.65,14.94,16.39,16.28,0.893033461327482
2020-01-30,"hilton","hospitality",108.3,109.445,107.22,109.07,2389260,110.01,1.01993324680141,17.82,18.39,15.3,15.49,16.39,1.00675675675676
2020-01-31,"hilton","hospitality",108.81,108.89,107.01,107.8,3606654,109.07,0.991455322243432,16.25,19.99,16.18,18.84,15.49,0.945088468578401
2020-02-03,"hilton","hospitality",108.54,109.89,107.82,107.85,2097725,107.8,0.988356101586137,18.64,18.88,17.1,17.97,18.84,1.21626856036152
2020-02-04,"hilton","hospitality",109.92,111.99,109.39,110.94,1689492,107.85,1.00046382189239,16.45,16.46,15.63,16.05,17.97,0.953821656050955
2020-02-05,"hilton","hospitality",112.44,113.58,112.1483,113.26,2143997,110.94,1.02865090403338,16.29,16.32,15.02,15.15,16.05,0.893155258764608
2020-02-06,"hilton","hospitality",113.7,113.88,111.8,112.7,1477603,113.26,1.02091220479538,15.13,15.66,14.7,14.96,15.15,0.94392523364486
2020-02-07,"hilton","hospitality",111.42,111.64,110.42,110.84,1371161,112.7,0.995055624227441,15.07,16.16,14.81,15.47,14.96,0.987458745874587
2020-02-10,"hilton","hospitality",110.42,111.37,110.15,111.37,2025517,110.84,0.983496007098492,15.88,16.43,15.01,15.04,15.47,1.03409090909091
2020-02-11,"hilton","hospitality",110.44,115.06,109.02,112.94,2388582,111.37,1.00478166726813,14.91,15.27,14.38,15.18,15.04,0.972204266321913
2020-02-12,"hilton","hospitality",113.49,115.48,113.2,113.7,1891071,112.94,1.01409715363204,14.86,14.88,13.73,13.74,15.18,1.0093085106383
2020-02-13,"hilton","hospitality",112.66,113.54,111.17,112.96,1396047,113.7,1.00672923676288,14.43,15.44,14,14.15,13.74,0.905138339920949
2020-02-14,"hilton","hospitality",113.09,113.63,112.13,113.23,948921,112.96,0.99349164467898,14.12,14.54,13.38,13.68,14.15,1.02983988355167
2020-02-18,"hilton","hospitality",112.98,113.3,111.85,111.93,1805053,113.23,1.0023902266289,14.98,15.49,14.53,14.83,13.68,0.96678445229682
2020-02-19,"hilton","hospitality",112.05,113.45,112.05,112.67,1543321,111.93,0.988518943742824,14.66,14.74,14.21,14.38,14.83,1.08406432748538
2020-02-20,"hilton","hospitality",112.32,113.83,111.77,112,1165346,112.67,1.00661127490396,14.54,17.21,14.49,15.56,14.38,0.969656102494943
2020-02-21,"hilton","hospitality",111.14,111.205,109.32,109.57,1716068,112,0.994053430371882,17.33,18.21,16.19,17.08,15.56,1.08205841446453
2020-02-24,"hilton","hospitality",104.62,105.35,103.49,104.02,4565222,109.57,0.978303571428571,22.25,26.35,22,25.03,17.08,1.09768637532134
2020-02-25,"hilton","hospitality",104.82,104.89,98.31,98.88,5489871,104.02,0.949347449119284,23.28,30.25,22.62,27.85,25.03,1.46545667447307
2020-02-26,"hilton","hospitality",99.64,100.82,96.3,97.9,6110547,98.88,0.950586425687368,26.63,29.57,24.76,27.56,27.85,1.11266480223732
2020-02-27,"hilton","hospitality",95.53,100.69,93.2228,95.83,7692736,97.9,0.990088996763754,32.14,39.31,29.37,39.16,27.56,0.989587073608618
2020-02-28,"hilton","hospitality",92.95,98.34,92.7,97.2,6128559,95.83,0.978855975485189,42.02,49.48,39.37,40.11,39.16,1.42089985486212
2020-03-02,"hilton","hospitality",97.04,97.7,92.58,96.46,4791407,97.2,1.01429614943128,38.54,40.41,31.5,33.42,40.11,1.02425944841675
2020-03-03,"hilton","hospitality",96.58,96.79,92.24,93.33,6433252,96.46,0.99238683127572,33.65,41.06,24.93,36.82,33.42,0.833208676140613
2020-03-04,"hilton","hospitality",94.7,98.515,92,98.39,7065208,93.33,0.96755131660792,34.44,35.58,30.3,31.99,36.82,1.1017354877319
2020-03-05,"hilton","hospitality",94.1,95.14,91.29,91.5,9044871,98.39,1.05421622200793,33.61,42.84,33.54,39.62,31.99,0.868821292775665
2020-03-06,"hilton","hospitality",89.02,94.21,88.315,90.45,6450413,91.5,0.929972558186808,48.93,54.39,40.84,41.94,39.62,1.23851203501094
2020-03-09,"hilton","hospitality",83.4,87.54,83.4,86.18,7335076,90.45,0.988524590163934,41.94,62.12,41.94,54.46,41.94,1.05855628470469
2020-03-10,"hilton","hospitality",89.99,91.53,85.68,90.32,5472013,86.18,0.952791597567717,49.68,55.66,43.56,47.3,54.46,1.29852169766333
2020-03-11,"hilton","hospitality",88.22,88.22,79.17,81.09,9833168,90.32,1.04803898816431,52.24,55.82,49.98,53.9,47.3,0.86852735952993
2020-03-12,"hilton","hospitality",71.41,79.57,71.4,76.72,11472989,81.09,0.897807794508415,61.46,76.83,59.91,75.47,53.9,1.13953488372093
2020-03-13,"hilton","hospitality",80.85,81.98,76.64,78.63,8068331,76.72,0.946109261314589,65.07,77.57,55.17,57.83,75.47,1.40018552875696
2020-03-16,"hilton","hospitality",69.42,75.89,63.83,69.54,8594627,78.63,1.02489572471324,57.83,83.56,57.83,82.69,57.83,0.766264740956672
2020-03-17,"hilton","hospitality",70.57,71,61.85,64.83,10971816,69.54,0.884395268981305,82.69,84.83,70.37,75.91,82.69,1.42988068476569
2020-03-18,"hilton","hospitality",58.01,58.46,44.3,56.68,18585091,64.83,0.932269197584124,69.37,85.47,69.37,76.45,75.91,0.918007014149232
2020-03-19,"hilton","hospitality",55,62.82,51.04,58.03,13083263,56.68,0.874286595711862,80.62,84.26,68.57,72,76.45,1.00711368726123
2020-03-20,"hilton","hospitality",61.29,71.48,56.5,61.6,11376504,58.03,1.02381792519407,67.86,69.51,57.42,66.04,72,0.941792020928712
2020-03-23,"hilton","hospitality",61.25,67.78,60.05,63.33,10997583,61.6,1.06151990349819,74.08,76.74,60.46,61.59,66.04,0.917222222222222
2020-03-24,"hilton","hospitality",68.43,75.67,67.51,69.39,9953471,63.33,1.02808441558442,58.76,61.88,36.24,61.67,61.59,0.932616596002423
2020-03-25,"hilton","hospitality",75.31,76.73,67.3534,72.25,7691435,69.39,1.09568924680246,61.44,68.86,58.03,63.95,61.67,1.00129891216107
2020-03-26,"hilton","hospitality",75.6,78.76,70.24,73.2,7410076,72.25,1.04121631358985,65.67,67.06,57.66,61,63.95,1.03697097454192
2020-03-27,"hilton","hospitality",69,71.7,66.2,69.15,5782784,73.2,1.01314878892734,64.95,69.1,61.8,65.54,61,0.953870211102424
2020-03-30,"hilton","hospitality",66.79,69.83,64.5801,68.68,5063990,69.15,0.944672131147541,66.3,67.69,56.6,57.08,65.54,1.0744262295082
2020-03-31,"hilton","hospitality",68.75,71.83,67.89,68.24,5160584,68.68,0.993203181489516,56.69,58.75,50.88,53.54,57.08,0.870918523039365
2020-04-01,"hilton","hospitality",65,66.4007,62.36,63.04,5742099,68.24,0.993593476994758,57.38,60.59,52.76,57.06,53.54,0.937981779957954
2020-04-02,"hilton","hospitality",62.33,65.99,57,57.86,7927640,63.04,0.92379835873388,54.46,57.24,50.45,50.91,57.06,1.06574523720583
2020-04-03,"hilton","hospitality",58,59.475,53.7,55.94,7230888,57.86,0.917829949238579,51.11,52.29,46.74,46.8,50.91,0.892218717139853
2020-04-06,"hilton","hospitality",60.87,64.335,60.11,63.8,9122762,55.94,0.966816453508469,44.17,45.73,43.45,45.24,46.8,0.919269298762522
2020-04-07,"hilton","hospitality",70.18,73.4799,65.31,65.83,7901509,63.8,1.14050768680729,44.83,47.51,43.51,46.7,45.24,0.966666666666667
2020-04-08,"hilton","hospitality",67.31,70.19,66.33,70.09,8506721,65.83,1.03181818181818,45.9,47.28,42.53,43.35,46.7,1.03227232537577
2020-04-09,"hilton","hospitality",70.22,73.21,68.11,68.45,7535549,70.09,1.06471213732341,43,45.73,41.39,41.67,43.35,0.928265524625268
2020-04-13,"hilton","hospitality",68.53,68.9,64.32,66.64,3996473,68.45,0.976601512341275,44.6,45.04,41.17,41.17,41.67,0.961245674740484
2020-04-14,"hilton","hospitality",68.25,71.3,68.25,70.01,4573109,66.64,0.973557341124909,40.24,40.57,37.31,37.76,41.17,0.988000959923206
2020-04-15,"hilton","hospitality",66.04,71.28,65.61,69.87,5802298,70.01,1.05057022809124,42.57,43.23,40.05,40.84,37.76,0.917172698566918
2020-04-16,"hilton","hospitality",69.81,70.7,67.77,70.15,4749676,69.87,0.998000285673475,41.92,43.02,39.87,40.11,40.84,1.08156779661017
2020-04-17,"hilton","hospitality",74.67,75.85,72.73,75.62,4952371,70.15,1.00400744239302,39.5,40.26,37.63,38.15,40.11,0.982125367286973
2020-04-20,"hilton","hospitality",73.5,75.54,71.45,72.28,4812492,75.62,1.07797576621525,40.68,43.83,39.88,43.83,38.15,0.951134380453752
2020-04-21,"hilton","hospitality",70.33,72.48,70.1,71.35,3138304,72.28,0.955831790531605,44.28,47.77,43.77,45.41,43.83,1.14888597640891
2020-04-22,"hilton","hospitality",72.51,73.6,69.59,70.79,2708613,71.35,0.987133370226895,44.91,45.07,41.41,41.98,45.41,1.03604836869724
2020-04-23,"hilton","hospitality",71.59,73.79,70.7,71.94,2246076,70.79,0.992151366503154,41.3,42.47,39.06,41.38,41.98,0.924465976657124
2020-04-24,"hilton","hospitality",72.46,72.6,70.05,71.37,1953985,71.94,1.01624523237745,38.8,40.17,35.6,35.93,41.38,0.985707479752263
2020-04-27,"hilton","hospitality",73.15,75.99,72.745,75.19,2557989,71.37,0.992076730608841,36.29,36.44,32.51,33.29,35.93,0.86829386176897
2020-04-28,"hilton","hospitality",77,77.8,74.38,75.75,3003091,75.19,1.05352388958946,33.21,35.39,30.54,33.57,33.29,0.926523796270526
2020-04-29,"hilton","hospitality",77.02,81.74,77.02,79.28,6171750,75.75,1.00744779890943,32.48,33.19,30.71,31.23,33.57,1.00841093421448
2020-04-30,"hilton","hospitality",77.79,78.39,74.78,75.71,4381721,79.28,1.04660066006601,30.99,35.94,30.93,34.15,31.23,0.93029490616622
2020-05-01,"hilton","hospitality",73.11,73.75,71.42,72.03,3693145,75.71,0.954969727547931,38.17,39.57,36.59,37.19,34.15,1.09349983989753
2020-05-04,"hilton","hospitality",70,72.58,69.08,71.41,4294603,72.03,0.951393475102364,39.13,40.32,35.53,35.97,37.19,1.08901903367496
2020-05-05,"hilton","hospitality",72.76,73.68,71.41,71.74,3065857,71.41,0.99139247535749,34.82,36.22,31.95,33.61,35.97,0.967195482656628
2020-05-06,"hilton","hospitality",72.49,72.85,70.62,70.79,3836870,71.74,1.00462120151239,32.69,35.69,31.68,34.12,33.61,0.934389769252155
2020-05-07,"hilton","hospitality",71.97,73.4559,71.29,71.9,4737463,70.79,0.986757736269864,32.12,32.28,30.37,31.44,34.12,1.01517405534067
2020-05-08,"hilton","hospitality",72.78,74.03,71.72,72.19,8489383,71.9,1.0156801808165,30.14,30.39,27.89,27.98,31.44,0.921453692848769
2020-05-11,"hilton","hospitality",71.11,71.26,68.26,68.3,5531300,72.19,1.00403337969402,28.46,31.46,26.97,27.57,27.98,0.889949109414758
2020-05-12,"hilton","hospitality",68.94,69.34,66.56,67,3169223,68.3,0.946114420279817,28.47,33.04,26,33.04,27.57,0.985346676197284
2020-05-13,"hilton","hospitality",67,67.2,64.06,64.85,4944350,67,0.980966325036603,32.74,37.42,30.77,35.28,33.04,1.19840406238665
2020-05-14,"hilton","hospitality",63.36,68.21,62.47,68.17,6034223,64.85,0.967910447761194,35.16,39.28,32.33,32.61,35.28,1.06779661016949
2020-05-15,"hilton","hospitality",67.28,68.83,66.51,68.54,2330179,68.17,1.05119506553585,32.5,35.13,31.04,31.89,32.61,0.924319727891156
2020-05-18,"hilton","hospitality",72.17,74.67,72.08,73.07,6424213,68.54,1.00542760745196,30.71,31.08,28.35,29.3,31.89,0.977920883164673
2020-05-19,"hilton","hospitality",73.04,77.0799,71.8292,75.29,3953847,73.07,1.06609279252991,28.73,30.74,28.37,30.53,29.3,0.918783317654437
2020-05-20,"hilton","hospitality",76.86,78.32,75.94,77.72,3522026,75.29,1.03038182564664,29.52,29.83,27.83,27.99,30.53,1.0419795221843
2020-05-21,"hilton","hospitality",77.15,78.86,75.83,77.66,4791413,77.72,1.03227520255014,28.97,30.2,27.67,29.53,27.99,0.916803144448084
2020-05-22,"hilton","hospitality",78,78.785,76.69,78.39,2822683,77.66,0.999227997941328,31.36,31.55,28.03,28.16,29.53,1.05501964987496
2020-05-26,"hilton","hospitality",85.13,85.58,81.43,81.69,3879776,78.39,1.00939994849343,27.72,28.58,27.18,28.01,28.16,0.953606501862513
2020-05-27,"hilton","hospitality",84.14,84.515,80.76,83.15,5166778,81.69,1.04209720627631,27.62,30.53,25.92,27.62,28.01,0.994673295454546
2020-05-28,"hilton","hospitality",83.98,84.54,80.44,80.62,3368477,83.15,1.01787244460766,27.82,29.89,27.43,28.59,27.62,0.986076401285255
2020-05-29,"hilton","hospitality",79.54,80.25,78.38,79.31,3919624,80.62,0.969573060733614,29.3,30.16,27.29,27.51,28.59,1.03511947863867
2020-06-01,"hilton","hospitality",79.65,82.73,79.355,81.91,2373424,79.31,0.983750930290251,28.94,30.6,28.11,28.23,27.51,0.962224554039874
2020-06-02,"hilton","hospitality",83,83.65,81.24,83.6,3138102,81.91,1.03278275122935,28.4,28.52,26.66,26.84,28.23,1.02617230098146
2020-06-03,"hilton","hospitality",84.49,87.42,83.79,86.11,3624232,83.6,1.02063240141619,26.75,26.98,25.04,25.66,26.84,0.950761601133546
2020-06-04,"hilton","hospitality",86.19,87.44,84.36,86.34,3501748,86.11,1.03002392344498,26.23,26.43,24.38,25.81,25.66,0.956035767511177
2020-06-05,"hilton","hospitality",90.42,93.72,86.645,87.2,6684764,86.34,1.00267100220648,24.79,25.09,23.54,24.52,25.81,1.00584567420109
2020-06-08,"hilton","hospitality",89.86,90.78,88.54,89.7,4554112,87.2,1.00996062080148,25.56,25.98,24.65,25.81,24.52,0.950019372336304
2020-06-09,"hilton","hospitality",87.8,87.83,85.25,86.13,3086729,89.7,1.02866972477064,25.93,27.7,25.71,27.57,25.81,1.0526101141925
2020-06-10,"hilton","hospitality",85.38,85.92,82.35,82.83,3926779,86.13,0.960200668896321,26.73,29.01,26.06,27.57,27.57,1.06819062378923
2020-06-11,"hilton","hospitality",78,80.609,76.73,77.59,5264920,82.83,0.961685823754789,30.45,42.58,29.49,40.79,27.57,1
2020-06-12,"hilton","hospitality",80.93,81,76.16,77.45,4731769,77.59,0.93673789689726,37.68,44.16,34.97,36.09,40.79,1.47950671019224
2020-06-15,"hilton","hospitality",74.54,78.43,73.85,77.48,3402890,77.45,0.998195643768527,44.09,44.44,34.28,34.4,36.09,0.884775680313802
2020-06-16,"hilton","hospitality",81.29,81.74,76.725,78.25,3103885,77.48,1.00038734667527,34.28,37.45,31.73,33.67,34.4,0.953172623995566
2020-06-17,"hilton","hospitality",77.86,78.47,75.85,76.42,3457438,78.25,1.00993804852865,33.28,35.17,32.25,33.47,33.67,0.978779069767442
2020-06-18,"hilton","hospitality",75.74,79.14,75.43,78.16,3897242,76.42,0.976613418530351,33.83,36.25,32.24,32.94,33.47,0.994059994059994
2020-06-19,"hilton","hospitality",79.23,79.26,75.39,76.17,4260939,78.16,1.02276890866265,32.07,35.12,30.4,35.12,32.94,0.984164923812369
2020-06-22,"hilton","hospitality",75.95,76.805,74.83,76.08,1949470,76.17,0.974539406345957,35.22,35.39,31.64,31.77,35.12,1.06618093503339
2020-06-23,"hilton","hospitality",76.74,76.95,75.16,75.68,3952867,76.08,0.998818432453722,31.71,31.71,29.26,31.37,31.77,0.904612756264237
2020-06-24,"hilton","hospitality",75,75,71.59,73.19,3776673,75.68,0.994742376445847,31.05,37.12,30.95,33.84,31.37,0.987409505823104
2020-06-25,"hilton","hospitality",72.49,72.73,70.8066,72.51,3999708,73.19,0.967098308668076,36.59,36.93,31.59,32.22,33.84,1.07873764743385
2020-06-26,"hilton","hospitality",72.19,72.3,69.83,71.16,9989349,72.51,0.99070911326684,33.01,36.25,31.04,34.73,32.22,0.952127659574468
2020-06-29,"hilton","hospitality",71.52,73.92,70.11,73.92,3242421,71.16,0.981381878361605,35.05,36.31,31.78,31.78,34.73,1.07790192427064
2020-06-30,"hilton","hospitality",73.55,73.94,72.02,73.45,4377328,73.92,1.03878583473862,32.54,32.94,29.56,30.43,31.78,0.915059026778002
2020-07-01,"hilton","hospitality",74.68,76.53,74.12,74.44,3177427,73.45,0.993641774891775,30.96,31.76,28.2,28.62,30.43,0.957520453115167
2020-07-02,"hilton","hospitality",76.79,76.98,74.1304,74.52,1766290,74.44,1.01347855684139,28.33,28.44,25.9,27.68,28.62,0.940519224449556
2020-07-06,"hilton","hospitality",76.08,76.35,74.98,76.24,2941700,74.52,1.00107469102633,27.76,28.33,24.92,27.94,27.68,0.967155835080363
2020-07-07,"hilton","hospitality",75.26,75.46,73.75,74.15,2512300,76.24,1.02308105206656,28.77,29.63,27.25,29.43,27.94,1.00939306358382
2020-01-02,"marriott","hospitality",151.5,152.6,151.03,151.49,1777471,151.43,0.997102785276882,13.46,13.72,12.42,12.47,NA,NA
2020-01-03,"marriott","hospitality",149.19,150.02,148.74,149.27,2116944,151.49,1.00039622267714,15.01,16.2,13.13,14.02,12.47,NA
2020-01-06,"marriott","hospitality",147.9,147.99,146.21,147.34,2178244,149.27,0.985345567364182,15.45,16.39,13.54,13.85,14.02,1.1242983159583
2020-01-07,"marriott","hospitality",146.74,147.22,144.68,144.94,2073528,147.34,0.987070409325383,13.84,14.46,13.39,13.79,13.85,0.987874465049929
2020-01-08,"marriott","hospitality",145.13,147.62,144.72,146.73,1412775,144.94,0.983711144292113,15.16,15.24,12.83,13.45,13.79,0.995667870036101
2020-01-09,"marriott","hospitality",147.46,147.5899,146.2,146.45,1197938,146.73,1.01234993790534,12.95,13.24,12.53,12.54,13.45,0.975344452501813
2020-01-10,"marriott","hospitality",146.2,146.57,145.05,145.39,848173,146.45,0.998091733115246,12.42,12.87,12.09,12.56,12.54,0.932342007434944
2020-01-13,"marriott","hospitality",145.76,146.98,145.54,146.8,972925,145.39,0.992762034824172,12.84,13.09,12.32,12.32,12.56,1.00159489633174
2020-01-14,"marriott","hospitality",146.41,147.63,146.11,147.15,944731,146.8,1.00969805351125,12.72,13.82,12.05,12.39,12.32,0.980891719745223
2020-01-15,"marriott","hospitality",146.77,148.15,146.65,147.3,800192,147.15,1.00238419618529,12.79,12.83,11.95,12.42,12.39,1.00568181818182
2020-01-16,"marriott","hospitality",147.98,149.04,147.5,149.02,804480,147.3,1.00101936799185,12.2,12.42,11.78,12.32,12.42,1.00242130750605
2020-01-17,"marriott","hospitality",149.19,150.63,148.07,150.26,1058863,149.02,1.01167684996606,12.21,12.48,11.75,12.1,12.32,0.99194847020934
2020-01-21,"marriott","hospitality",148.08,148.44,143.42,144.37,2738889,150.26,1.00832103073413,13.23,13.33,12.32,12.85,12.1,0.982142857142857
2020-01-22,"marriott","hospitality",145,147.1916,143.75,144.12,1297129,144.37,0.960801277785172,12.45,13.01,12.31,12.91,12.85,1.06198347107438
2020-01-23,"marriott","hospitality",142.43,145.06,141.25,144.96,1863062,144.12,0.99826833829743,13.26,14.15,12.94,12.98,12.91,1.00466926070039
2020-01-24,"marriott","hospitality",144.97,145.02,139.84,141.02,2073428,144.96,1.00582847626978,12.75,15.98,12.62,14.56,12.98,1.00542215336948
2020-01-27,"marriott","hospitality",137.73,139.63,133.36,138,2641198,141.02,0.972820088300221,17.42,19.02,16.82,18.23,14.56,1.12172573189522
2020-01-28,"marriott","hospitality",138.71,141.79,138.325,141.25,1958468,138,0.978584597929372,16.94,18.03,15.69,16.28,18.23,1.25206043956044
2020-01-29,"marriott","hospitality",141.5,143.235,140.38,142.61,1290673,141.25,1.02355072463768,15.68,16.65,14.94,16.39,16.28,0.893033461327482
2020-01-30,"marriott","hospitality",140.535,143.54,138.83,143.31,1848612,142.61,1.00962831858407,17.82,18.39,15.3,15.49,16.39,1.00675675675676
2020-01-31,"marriott","hospitality",142.15,142.25,138.95,140.06,2070215,143.31,1.00490849169062,16.25,19.99,16.18,18.84,15.49,0.945088468578401
2020-02-03,"marriott","hospitality",141.7,144.46,140.87,141.48,1527564,140.06,0.977321889609936,18.64,18.88,17.1,17.97,18.84,1.21626856036152
2020-02-04,"marriott","hospitality",144.47,148.24,143.6775,147.4,1812857,141.48,1.01013851206626,16.45,16.46,15.63,16.05,17.97,0.953821656050955
2020-02-05,"marriott","hospitality",149.72,150.17,147.31,147.71,1872525,147.4,1.04184337008765,16.29,16.32,15.02,15.15,16.05,0.893155258764608
2020-02-06,"marriott","hospitality",148.29,148.87,145.78,146.22,1065851,147.71,1.00210312075984,15.13,15.66,14.7,14.96,15.15,0.94392523364486
2020-02-07,"marriott","hospitality",144.91,145.4,142.78,144.07,1717590,146.22,0.9899126667118,15.07,16.16,14.81,15.47,14.96,0.987458745874587
2020-02-10,"marriott","hospitality",143.01,145.845,142.45,145.73,1169798,144.07,0.985296129120503,15.88,16.43,15.01,15.04,15.47,1.03409090909091
2020-02-11,"marriott","hospitality",145.87,148.95,145.22,147.19,1461280,145.73,1.01152217671965,14.91,15.27,14.38,15.18,15.04,0.972204266321913
2020-02-12,"marriott","hospitality",148.04,150.97,148.04,150.78,1583792,147.19,1.01001852741371,14.86,14.88,13.73,13.74,15.18,1.0093085106383
