"","timestamp","company","category","open","high","low","close","volume","vix.open","vix.high","vix.low","vix.close"
"43",2020-03-04,"alphabet","technology",1358.96,1382.78,1337,1381.6,2379856,34.44,35.58,30.3,31.99
"44",2020-03-05,"alphabet","technology",1345.55,1353.63,1301.64,1314.76,2718982,33.61,42.84,33.54,39.62
"45",2020-03-06,"alphabet","technology",1269.95,1302.75,1257.21,1295.74,3232315,48.93,54.39,40.84,41.94
"46",2020-03-09,"alphabet","technology",1204.96,1252.73,1198.04,1215.79,3462578,41.94,62.12,41.94,54.46
"47",2020-03-10,"alphabet","technology",1254.39,1275.85,1214.51,1275.17,2743566,49.68,55.66,43.56,47.3
"48",2020-03-11,"alphabet","technology",1248.27,1256.93,1191.14,1210.9,2741694,52.24,55.82,49.98,53.9
"49",2020-03-12,"alphabet","technology",1122.62,1188.75,1108.47,1111.55,4716293,61.46,76.83,59.91,75.47
"50",2020-03-13,"alphabet","technology",1174.99,1214.4,1112.29,1214.27,3969973,65.07,77.57,55.17,57.83
"51",2020-03-16,"alphabet","technology",1089.61,1145.47,1067.08,1073,4825981,57.83,83.56,57.83,82.69
"52",2020-03-17,"alphabet","technology",1090.64,1126,1049.1,1118.06,4159686,82.69,84.83,70.37,75.91
"53",2020-03-18,"alphabet","technology",1059.94,1104.99,1037,1091.19,4636840,69.37,85.47,69.37,76.45
"54",2020-03-19,"alphabet","technology",1088.22,1152.61,1055.55,1111.67,3703248,80.62,84.26,68.57,72
"55",2020-03-20,"alphabet","technology",1130.9,1138.48,1062.1,1068.21,4143897,67.86,69.51,57.42,66.04
"56",2020-03-23,"alphabet","technology",1056.37,1066.91,1008.87,1054.13,4183629,74.08,76.74,60.46,61.59
"57",2020-03-24,"alphabet","technology",1103.98,1133.33,1086.43,1130.01,3623435,58.76,61.88,36.24,61.67
"58",2020-03-25,"alphabet","technology",1124.58,1146.17,1083.01,1101.62,4516162,61.44,68.86,58.03,63.95
"59",2020-03-26,"alphabet","technology",1114.72,1171.48,1092.03,1162.92,3834422,65.67,67.06,57.66,61
"60",2020-03-27,"alphabet","technology",1127.47,1151.05,1104,1110.26,3139661,64.95,69.1,61.8,65.54
"61",2020-03-30,"alphabet","technology",1132.64,1151,1098.49,1146.31,2936827,66.3,67.69,56.6,57.08
"62",2020-03-31,"alphabet","technology",1148.73,1173.4,1136.72,1161.95,3263971,56.69,58.75,50.88,53.54
"63",2020-04-01,"alphabet","technology",1124,1129.42,1093.49,1102.1,2598519,57.38,60.59,52.76,57.06
"64",2020-04-02,"alphabet","technology",1100,1122.77,1093.13,1117.03,2820534,54.46,57.24,50.45,50.91
"65",2020-04-03,"alphabet","technology",1114.71,1118.79,1075.08,1092.7,2568694,51.11,52.29,46.74,46.8
"66",2020-04-06,"alphabet","technology",1133,1190.75,1125,1183.19,3165991,44.17,45.73,43.45,45.24
"67",2020-04-07,"alphabet","technology",1217.01,1220.78,1177.25,1182.56,3080955,44.83,47.51,43.51,46.7
"68",2020-04-08,"alphabet","technology",1203.1,1214.9,1183.95,1207,2016713,45.9,47.28,42.53,43.35
"69",2020-04-09,"alphabet","technology",1218.18,1221.99,1192.42,1206.57,2701423,43,45.73,41.39,41.67
"70",2020-04-13,"alphabet","technology",1201.5,1214.52,1182.33,1210.41,1935128,44.6,45.04,41.17,41.17
"71",2020-04-14,"alphabet","technology",1239.97,1275.75,1228.54,1265.23,3167862,40.24,40.57,37.31,37.76
"72",2020-04-15,"alphabet","technology",1246.51,1275.11,1234,1257.3,2111842,42.57,43.23,40.05,40.84
"73",2020-04-16,"alphabet","technology",1267.14,1273.36,1238.2,1257.43,2894757,41.92,43.02,39.87,40.11
"74",2020-04-17,"alphabet","technology",1281.7,1290,1266,1279,2552824,39.5,40.26,37.63,38.15
"75",2020-04-20,"alphabet","technology",1269.89,1276.82,1256.44,1261.15,1764608,40.68,43.83,39.88,43.83
"76",2020-04-21,"alphabet","technology",1242.71,1250,1205,1212.16,2482404,44.28,47.77,43.77,45.41
"77",2020-04-22,"alphabet","technology",1241.11,1279.88,1237.2,1258.41,2315792,44.91,45.07,41.41,41.98
"78",2020-04-23,"alphabet","technology",1265.74,1288.15,1260.53,1271.17,1710122,41.3,42.47,39.06,41.38
"79",2020-04-24,"alphabet","technology",1255,1277.71,1244,1276.6,1872004,38.8,40.17,35.6,35.93
"80",2020-04-27,"alphabet","technology",1292,1294.1,1265.06,1270.86,2209333,36.29,36.44,32.51,33.29
"81",2020-04-28,"alphabet","technology",1283.2,1284.76,1230.38,1232.59,4035007,33.21,35.39,30.54,33.57
"82",2020-04-29,"alphabet","technology",1345,1360.15,1326.73,1342.18,5417888,32.48,33.19,30.71,31.23
"83",2020-04-30,"alphabet","technology",1331.36,1350,1321.5,1346.7,2792124,30.99,35.94,30.93,34.15
"84",2020-05-01,"alphabet","technology",1324.09,1351.43,1309.66,1317.32,2443554,38.17,39.57,36.59,37.19
"85",2020-05-04,"alphabet","technology",1308.13,1324.47,1296.01,1322.9,1540347,39.13,40.32,35.53,35.97
"86",2020-05-05,"alphabet","technology",1337.5,1371.01,1335.03,1349.02,1983318,34.82,36.22,31.95,33.61
"87",2020-05-06,"alphabet","technology",1358,1368.69,1345.13,1345.43,1586629,32.69,35.69,31.68,34.12
"88",2020-05-07,"alphabet","technology",1361.31,1376,1352.54,1369.28,1535819,32.12,32.28,30.37,31.44
"89",2020-05-08,"alphabet","technology",1381.82,1396.64,1372.01,1384.34,1666487,30.14,30.39,27.89,27.98
"90",2020-05-11,"alphabet","technology",1376.79,1415.53,1375.5,1403.59,1635856,28.46,31.46,26.97,27.57
"91",2020-05-12,"alphabet","technology",1408.22,1414.33,1374.51,1375.18,1695874,28.47,33.04,26,33.04
"92",2020-05-13,"alphabet","technology",1376.16,1385.33,1328.01,1348.33,2018404,32.74,37.42,30.77,35.28
"93",2020-05-14,"alphabet","technology",1333.52,1357.37,1323.3,1356.86,1833017,35.16,39.28,32.33,32.61
"94",2020-05-15,"alphabet","technology",1348.26,1374.58,1339,1373.06,2077199,32.5,35.13,31.04,31.89
"95",2020-05-18,"alphabet","technology",1361.58,1392.76,1354.2,1385.18,2356449,30.71,31.08,28.35,29.3
"96",2020-05-19,"alphabet","technology",1385.48,1392.49,1373.76,1374.4,1579250,28.73,30.74,28.37,30.53
"97",2020-05-20,"alphabet","technology",1389.16,1412.03,1387.42,1409.16,1913133,29.52,29.83,27.83,27.99
"98",2020-05-21,"alphabet","technology",1410.99,1416.46,1394.39,1406.75,1537428,28.97,30.2,27.67,29.53
"99",2020-05-22,"alphabet","technology",1403.9,1417,1395.95,1413.24,1427206,31.36,31.55,28.03,28.16
"100",2020-05-26,"alphabet","technology",1441.96,1445.11,1419.39,1421.37,2229488,27.72,28.58,27.18,28.01
"101",2020-05-27,"alphabet","technology",1420,1425.35,1394.6,1420.28,1584185,27.62,30.53,25.92,27.62
"102",2020-05-28,"alphabet","technology",1400,1444.46,1399.08,1418.24,1759787,27.82,29.89,27.43,28.59
"103",2020-05-29,"alphabet","technology",1420.43,1436.73,1415.98,1433.52,1852522,29.3,30.16,27.29,27.51
"104",2020-06-01,"alphabet","technology",1425.7,1441.58,1422.28,1434.87,1259254,28.94,30.6,28.11,28.23
"105",2020-06-02,"alphabet","technology",1435,1443,1421.61,1442.31,1172069,28.4,28.52,26.66,26.84
"106",2020-06-03,"alphabet","technology",1442.7,1449.01,1431.62,1439.25,1386640,26.75,26.98,25.04,25.66
"107",2020-06-04,"alphabet","technology",1436.78,1441.32,1406.01,1414.3,1349105,26.23,26.43,24.38,25.81
"108",2020-06-05,"alphabet","technology",1415.64,1446.3,1407.62,1440.02,2132350,24.79,25.09,23.54,24.52
"109",2020-06-08,"alphabet","technology",1426.28,1449,1424.48,1448.04,1693881,25.56,25.98,24.65,25.81
"110",2020-06-09,"alphabet","technology",1445.24,1467.8,1442.36,1452.08,1681155,25.93,27.7,25.71,27.57
"111",2020-06-10,"alphabet","technology",1461.51,1472.77,1454.36,1464.7,1588116,26.73,29.01,26.06,27.57
"112",2020-06-11,"alphabet","technology",1441.03,1451.6,1398.41,1401.9,2357243,30.45,42.58,29.49,40.79
"113",2020-06-12,"alphabet","technology",1425.86,1434.51,1385.8,1412.92,1833756,37.68,44.16,34.97,36.09
"114",2020-06-15,"alphabet","technology",1389.49,1425,1387.2,1420.74,1527652,44.09,44.44,34.28,34.4
"115",2020-06-16,"alphabet","technology",1449,1457.17,1428.99,1446.47,1534826,34.28,37.45,31.73,33.67
"116",2020-06-17,"alphabet","technology",1452.94,1462.2,1435.12,1452.54,1530500,33.28,35.17,32.25,33.47
"117",2020-06-18,"alphabet","technology",1449.85,1452.97,1426.23,1434.12,1743071,33.83,36.25,32.24,32.94
"118",2020-06-19,"alphabet","technology",1440,1444.5,1419,1424.64,2639167,32.07,35.12,30.4,35.12
"119",2020-06-22,"alphabet","technology",1425.01,1450.95,1419.19,1450.66,1472072,35.22,35.39,31.64,31.77
"120",2020-06-23,"alphabet","technology",1452,1475.2,1445,1463.98,1887583,31.71,31.71,29.26,31.37
"121",2020-06-24,"alphabet","technology",1463.28,1475.79,1430,1432.7,1579579,31.05,37.12,30.95,33.84
"122",2020-06-25,"alphabet","technology",1431.22,1442.32,1419.54,1441.1,1197907,36.59,36.93,31.59,32.22
"123",2020-06-26,"alphabet","technology",1432.63,1437.02,1355,1362.54,4882014,33.01,36.25,31.04,34.73
"124",2020-06-29,"alphabet","technology",1360.34,1398,1351.65,1397.17,2253678,35.05,36.31,31.78,31.78
"125",2020-06-30,"alphabet","technology",1396.88,1424,1386.93,1418.05,2014320,32.54,32.94,29.56,30.43
"126",2020-07-01,"alphabet","technology",1419.17,1448.48,1414.18,1442,2109566,30.96,31.76,28.2,28.62
"127",2020-07-02,"alphabet","technology",1451.84,1488.52,1451.07,1469.93,2861202,28.33,28.44,25.9,27.68
"128",2020-07-06,"alphabet","technology",1488.15,1510,1476.98,1499.65,2235600,27.76,28.33,24.92,27.94
"129",2020-07-07,"alphabet","technology",1496.13,1521.32,1489.7,1489.92,2104000,28.77,29.63,27.25,29.43
"130",2020-01-02,"amazon","technology",1875,1898.01,1864.15,1898.01,4035910,13.46,13.72,12.42,12.47
"131",2020-01-03,"amazon","technology",1864.5,1886.2,1864.5,1874.97,3766604,15.01,16.2,13.13,14.02
"132",2020-01-06,"amazon","technology",1860,1903.69,1860,1902.88,4065698,15.45,16.39,13.54,13.85
"133",2020-01-07,"amazon","technology",1904.5,1913.89,1892.04,1906.86,4134010,13.84,14.46,13.39,13.79
"134",2020-01-08,"amazon","technology",1898.04,1911,1886.44,1891.97,3511966,15.16,15.24,12.83,13.45
"135",2020-01-09,"amazon","technology",1909.89,1917.82,1895.8,1901.05,3174962,12.95,13.24,12.53,12.54
"136",2020-01-10,"amazon","technology",1905.37,1906.94,1880,1883.16,2856959,12.42,12.87,12.09,12.56
"137",2020-01-13,"amazon","technology",1891.31,1898,1880.8,1891.3,2753903,12.84,13.09,12.32,12.32
"138",2020-01-14,"amazon","technology",1885.88,1887.11,1858.55,1869.44,3446381,12.72,13.82,12.05,12.39
"139",2020-01-15,"amazon","technology",1872.25,1878.86,1855.09,1862.02,2896592,12.79,12.83,11.95,12.42
"140",2020-01-16,"amazon","technology",1882.99,1885.59,1866.02,1877.94,2659493,12.2,12.42,11.78,12.32
"141",2020-01-17,"amazon","technology",1885.89,1886.64,1857.25,1864.72,3997340,12.21,12.48,11.75,12.1
"142",2020-01-21,"amazon","technology",1865,1894.27,1860,1892,3643771,13.23,13.33,12.32,12.85
"143",2020-01-22,"amazon","technology",1896.09,1902.5,1883.34,1887.46,3216257,12.45,13.01,12.31,12.91
"144",2020-01-23,"amazon","technology",1885.11,1889.97,1872.76,1884.58,2484613,13.26,14.15,12.94,12.98
"145",2020-01-24,"amazon","technology",1891.37,1894.99,1847.44,1861.64,3766181,12.75,15.98,12.62,14.56
"146",2020-01-27,"amazon","technology",1820,1841,1815.34,1828.34,3528509,17.42,19.02,16.82,18.23
"147",2020-01-28,"amazon","technology",1840.5,1858.11,1830.02,1853.25,2808040,16.94,18.03,15.69,16.28
"148",2020-01-29,"amazon","technology",1864,1874.75,1855.02,1858,2101390,15.68,16.65,14.94,16.39
"149",2020-01-30,"amazon","technology",1858,1872.87,1850.61,1870.68,6327438,17.82,18.39,15.3,15.49
"150",2020-01-31,"amazon","technology",2051.47,2055.72,2002.27,2008.72,15567283,16.25,19.99,16.18,18.84
"151",2020-02-03,"amazon","technology",2010.6,2048.5,2000.25,2004.2,5899094,18.64,18.88,17.1,17.97
"152",2020-02-04,"amazon","technology",2029.88,2059.8,2015.37,2049.67,5289338,16.45,16.46,15.63,16.05
"153",2020-02-05,"amazon","technology",2071.02,2071.02,2032,2039.87,4376174,16.29,16.32,15.02,15.15
"154",2020-02-06,"amazon","technology",2041.02,2056.3,2024.8,2050.23,3182954,15.13,15.66,14.7,14.96
"155",2020-02-07,"amazon","technology",2041.99,2098.53,2038.1,2079.28,5095347,15.07,16.16,14.81,15.47
"156",2020-02-10,"amazon","technology",2085.01,2135.6,2084.96,2133.91,5056235,15.88,16.43,15.01,15.04
"157",2020-02-11,"amazon","technology",2150.9,2185.95,2136,2150.8,5746011,14.91,15.27,14.38,15.18
"158",2020-02-12,"amazon","technology",2163.2,2180.25,2155.29,2160,3334264,14.86,14.88,13.73,13.74
"159",2020-02-13,"amazon","technology",2144.99,2170.28,2142,2149.87,3031791,14.43,15.44,14,14.15
"160",2020-02-14,"amazon","technology",2155.68,2159.04,2125.89,2134.87,2606169,14.12,14.54,13.38,13.68
"161",2020-02-18,"amazon","technology",2125.02,2166.07,2124.11,2155.67,2951070,14.98,15.49,14.53,14.83
"162",2020-02-19,"amazon","technology",2167.8,2185.1,2161.12,2170.22,2561165,14.66,14.74,14.21,14.38
"163",2020-02-20,"amazon","technology",2173.07,2176.79,2127.45,2153.1,3131342,14.54,17.21,14.49,15.56
"164",2020-02-21,"amazon","technology",2142.15,2144.55,2088,2095.97,4650740,17.33,18.21,16.19,17.08
"165",2020-02-24,"amazon","technology",2003.18,2039.3,1987.97,2009.29,6546997,22.25,26.35,22,25.03
"166",2020-02-25,"amazon","technology",2026.42,2034.6,1958.42,1972.74,6219094,23.28,30.25,22.62,27.85
"167",2020-02-26,"amazon","technology",1970.28,2014.67,1960.45,1979.59,5240402,26.63,29.57,24.76,27.56
"168",2020-02-27,"amazon","technology",1934.38,1975,1882.76,1884.3,8143993,32.14,39.31,29.37,39.16
"169",2020-02-28,"amazon","technology",1814.63,1889.76,1811.13,1883.75,9493797,42.02,49.48,39.37,40.11
"170",2020-03-02,"amazon","technology",1906.49,1954.51,1870,1953.95,6761651,38.54,40.41,31.5,33.42
"171",2020-03-03,"amazon","technology",1975.37,1996.33,1888.09,1908.99,7534491,33.65,41.06,24.93,36.82
"172",2020-03-04,"amazon","technology",1946.57,1978,1922,1975.83,4772919,34.44,35.58,30.3,31.99
"173",2020-03-05,"amazon","technology",1933,1960.72,1910,1924.03,4748210,33.61,42.84,33.54,39.62
"174",2020-03-06,"amazon","technology",1875,1910.87,1869.5,1901.09,5273580,48.93,54.39,40.84,41.94
"175",2020-03-09,"amazon","technology",1773.86,1862.77,1761.29,1800.61,7813232,41.94,62.12,41.94,54.46
"176",2020-03-10,"amazon","technology",1870.88,1894.27,1818.17,1891.82,7133310,49.68,55.66,43.56,47.3
"177",2020-03-11,"amazon","technology",1857.85,1871.32,1801.5,1820.86,5646831,52.24,55.82,49.98,53.9
"178",2020-03-12,"amazon","technology",1721.98,1765,1675,1676.61,11346214,61.46,76.83,59.91,75.47
"179",2020-03-13,"amazon","technology",1755,1786.31,1680.62,1785,8809725,65.07,77.57,55.17,57.83
"180",2020-03-16,"amazon","technology",1641.51,1759.45,1626.03,1689.15,8917265,57.83,83.56,57.83,82.69
"181",2020-03-17,"amazon","technology",1775.47,1857.78,1689.24,1807.84,10917129,82.69,84.83,70.37,75.91
"182",2020-03-18,"amazon","technology",1750,1841.66,1745,1830,9596297,69.37,85.47,69.37,76.45
"183",2020-03-19,"amazon","technology",1860,1945,1832.65,1880.93,10399943,80.62,84.26,68.57,72
"184",2020-03-20,"amazon","technology",1926.31,1957,1820.73,1846.09,9817850,67.86,69.51,57.42,66.04
"185",2020-03-23,"amazon","technology",1827.75,1919.4,1812,1902.83,7808489,74.08,76.74,60.46,61.59
"186",2020-03-24,"amazon","technology",1952.01,1955,1900.34,1940.1,7147080,58.76,61.88,36.24,61.67
"187",2020-03-25,"amazon","technology",1920.69,1950.26,1885.78,1885.84,6479073,61.44,68.86,58.03,63.95
"188",2020-03-26,"amazon","technology",1902,1956.49,1889.29,1955.49,6235118,65.67,67.06,57.66,61
"189",2020-03-27,"amazon","technology",1930.86,1939.79,1899.92,1900.1,5387897,64.95,69.1,61.8,65.54
"190",2020-03-30,"amazon","technology",1922.83,1973.63,1912.34,1963.95,6126087,66.3,67.69,56.6,57.08
"191",2020-03-31,"amazon","technology",1964.35,1993.02,1944.01,1949.72,5123626,56.69,58.75,50.88,53.54
"192",2020-04-01,"amazon","technology",1932.97,1944.96,1893,1907.7,4121875,57.38,60.59,52.76,57.06
"193",2020-04-02,"amazon","technology",1901.64,1927.53,1890,1918.83,4335985,54.46,57.24,50.45,50.91
"194",2020-04-03,"amazon","technology",1911.15,1926.33,1889.15,1906.59,3609870,51.11,52.29,46.74,46.8
"195",2020-04-06,"amazon","technology",1936,1998.52,1930.02,1997.59,5773181,44.17,45.73,43.45,45.24
"196",2020-04-07,"amazon","technology",2017.11,2035.72,1997.62,2011.6,5113983,44.83,47.51,43.51,46.7
"197",2020-04-08,"amazon","technology",2021,2044,2011.15,2043,3977313,45.9,47.28,42.53,43.35
"198",2020-04-09,"amazon","technology",2044.3,2053,2017.66,2042.76,4655617,43,45.73,41.39,41.67
"199",2020-04-13,"amazon","technology",2040,2180,2038,2168.87,6716709,44.6,45.04,41.17,41.17
"200",2020-04-14,"amazon","technology",2200.47,2292,2186.21,2283.32,8087193,40.24,40.57,37.31,37.76
"201",2020-04-15,"amazon","technology",2257.68,2333.37,2245,2307.68,6866567,42.57,43.23,40.05,40.84
"202",2020-04-16,"amazon","technology",2346,2461,2335,2408.19,12038201,41.92,43.02,39.87,40.11
"203",2020-04-17,"amazon","technology",2372.33,2400,2316.02,2375,7930010,39.5,40.26,37.63,38.15
"204",2020-04-20,"amazon","technology",2389.95,2444.98,2386.05,2393.61,5770694,40.68,43.83,39.88,43.83
"205",2020-04-21,"amazon","technology",2416.61,2428.31,2279.66,2328.12,7476679,44.28,47.77,43.77,45.41
"206",2020-04-22,"amazon","technology",2369,2394,2351,2363.49,4218295,44.91,45.07,41.41,41.98
"207",2020-04-23,"amazon","technology",2399.98,2424.22,2382.08,2399.45,5066552,41.3,42.47,39.06,41.38
"208",2020-04-24,"amazon","technology",2417,2420.43,2382,2410.22,3831797,38.8,40.17,35.6,35.93
"209",2020-04-27,"amazon","technology",2443.2,2444.88,2363,2376,5645645,36.29,36.44,32.51,33.29
"210",2020-04-28,"amazon","technology",2372.1,2373.5,2306,2314.08,5269446,33.21,35.39,30.54,33.57
"211",2020-04-29,"amazon","technology",2330.01,2391.89,2310,2372.71,4591593,32.48,33.19,30.71,31.23
"212",2020-04-30,"amazon","technology",2419.84,2475,2396.01,2474,9534611,30.99,35.94,30.93,34.15
"213",2020-05-01,"amazon","technology",2336.8,2362.44,2258.19,2286.04,9772605,38.17,39.57,36.59,37.19
"214",2020-05-04,"amazon","technology",2256.38,2326.98,2256.38,2315.99,4865926,39.13,40.32,35.53,35.97
"215",2020-05-05,"amazon","technology",2340,2351,2307.13,2317.8,3242496,34.82,36.22,31.95,33.61
"216",2020-05-06,"amazon","technology",2329.44,2357.45,2320,2351.26,3117814,32.69,35.69,31.68,34.12
"217",2020-05-07,"amazon","technology",2374.78,2376,2343.11,2367.61,3396411,32.12,32.28,30.37,31.44
"218",2020-05-08,"amazon","technology",2372.14,2387.24,2357,2379.61,3211228,30.14,30.39,27.89,27.98
"219",2020-05-11,"amazon","technology",2374.7,2419.66,2372.11,2409,3259231,28.46,31.46,26.97,27.57
"220",2020-05-12,"amazon","technology",2411.85,2419,2355,2356.95,3074916,28.47,33.04,26,33.04
"221",2020-05-13,"amazon","technology",2366.8,2407.7,2337.8,2367.92,4782919,32.74,37.42,30.77,35.28
"222",2020-05-14,"amazon","technology",2361.01,2391.37,2353.21,2388.85,3648128,35.16,39.28,32.33,32.61
"223",2020-05-15,"amazon","technology",2368.52,2411,2356.37,2409.78,4234951,32.5,35.13,31.04,31.89
"224",2020-05-18,"amazon","technology",2402.48,2433,2384.01,2426.26,4366572,30.71,31.08,28.35,29.3
"225",2020-05-19,"amazon","technology",2429.83,2484.99,2428.97,2449.33,4320498,28.73,30.74,28.37,30.53
"226",2020-05-20,"amazon","technology",2477.87,2500.01,2467.27,2497.94,3998143,29.52,29.83,27.83,27.99
"227",2020-05-21,"amazon","technology",2500,2525.45,2442.54,2446.74,5114403,28.97,30.2,27.67,29.53
"228",2020-05-22,"amazon","technology",2455.01,2469.85,2430.13,2436.88,2867079,31.36,31.55,28.03,28.16
"229",2020-05-26,"amazon","technology",2458,2462,2414.06,2421.86,3568153,27.72,28.58,27.18,28.01
"230",2020-05-27,"amazon","technology",2404.99,2413.58,2330,2410.39,5056945,27.62,30.53,25.92,27.62
"231",2020-05-28,"amazon","technology",2384.33,2436.97,2378.23,2401.1,3193136,27.82,29.89,27.43,28.59
"232",2020-05-29,"amazon","technology",2415.94,2442.37,2398.2,2442.37,3529329,29.3,30.16,27.29,27.51
"233",2020-06-01,"amazon","technology",2448,2476.93,2444.17,2471.04,2938032,28.94,30.6,28.11,28.23
"234",2020-06-02,"amazon","technology",2467,2473.53,2445.31,2472.41,2529903,28.4,28.52,26.66,26.84
"235",2020-06-03,"amazon","technology",2468.01,2488,2461.17,2478.4,2671024,26.75,26.98,25.04,25.66
"236",2020-06-04,"amazon","technology",2477.43,2507.54,2450.01,2460.6,2948710,26.23,26.43,24.38,25.81
"237",2020-06-05,"amazon","technology",2444.51,2488.64,2437.13,2483,3306445,24.79,25.09,23.54,24.52
"238",2020-06-08,"amazon","technology",2500.2,2530,2487.34,2524.06,3970654,25.56,25.98,24.65,25.81
"239",2020-06-09,"amazon","technology",2529.44,2626.43,2525,2600.86,5175950,25.93,27.7,25.71,27.57
"240",2020-06-10,"amazon","technology",2645,2722.35,2626.26,2647.45,4946031,26.73,29.01,26.06,27.57
"241",2020-06-11,"amazon","technology",2603.5,2671.38,2536.23,2557.96,5800107,30.45,42.58,29.49,40.79
"242",2020-06-12,"amazon","technology",2601.21,2621.48,2503.35,2545.02,5436127,37.68,44.16,34.97,36.09
"243",2020-06-15,"amazon","technology",2526.6,2584,2508,2572.68,3873335,44.09,44.44,34.28,34.4
"244",2020-06-16,"amazon","technology",2620,2620,2576,2615.27,3595649,34.28,37.45,31.73,33.67
"245",2020-06-17,"amazon","technology",2647.5,2655,2631.82,2640.98,2959316,33.28,35.17,32.25,33.47
"246",2020-06-18,"amazon","technology",2647.01,2659.64,2636.11,2653.98,2487774,33.83,36.25,32.24,32.94
"247",2020-06-19,"amazon","technology",2678.08,2697.43,2659,2675.01,5776963,32.07,35.12,30.4,35.12
"248",2020-06-22,"amazon","technology",2684.5,2715,2669,2713.82,3208780,35.22,35.39,31.64,31.77
"249",2020-06-23,"amazon","technology",2726.02,2783.11,2718.04,2764.41,4231707,31.71,31.71,29.26,31.37
"250",2020-06-24,"amazon","technology",2780,2796,2721,2734.4,4526605,31.05,37.12,30.95,33.84
"251",2020-06-25,"amazon","technology",2739.55,2756.23,2712.14,2754.58,2968657,36.59,36.93,31.59,32.22
"252",2020-06-26,"amazon","technology",2775.06,2782.57,2688,2692.87,6500784,33.01,36.25,31.04,34.73
"253",2020-06-29,"amazon","technology",2690.01,2696.8,2630.08,2680.38,4223422,35.05,36.31,31.78,31.78
"254",2020-06-30,"amazon","technology",2685.07,2769.63,2675.03,2758.82,3769686,32.54,32.94,29.56,30.43
"255",2020-07-01,"amazon","technology",2757.99,2895,2754,2878.7,6364355,30.96,31.76,28.2,28.62
"256",2020-07-02,"amazon","technology",2912.01,2955.56,2871.1,2890.3,6593735,28.33,28.44,25.9,27.68
"257",2020-07-06,"amazon","technology",2934.97,3059.88,2930,3057.04,6880300,27.76,28.33,24.92,27.94
"258",2020-07-07,"amazon","technology",3058.55,3069.55,2990,3000.12,5142400,28.77,29.63,27.25,29.43
"259",2020-01-02,"apple","technology",296.24,300.6,295.19,300.35,33911864,13.46,13.72,12.42,12.47
"260",2020-01-03,"apple","technology",297.15,300.58,296.5,297.43,36633878,15.01,16.2,13.13,14.02
"261",2020-01-06,"apple","technology",293.79,299.96,292.75,299.8,29644644,15.45,16.39,13.54,13.85
"262",2020-01-07,"apple","technology",299.84,300.9,297.48,298.39,27877655,13.84,14.46,13.39,13.79
"263",2020-01-08,"apple","technology",297.16,304.4399,297.156,303.19,33090946,15.16,15.24,12.83,13.45
"264",2020-01-09,"apple","technology",307.235,310.43,306.2,309.63,42621542,12.95,13.24,12.53,12.54
"265",2020-01-10,"apple","technology",310.6,312.67,308.25,310.33,35217272,12.42,12.87,12.09,12.56
"266",2020-01-13,"apple","technology",311.64,317.07,311.15,316.96,30028742,12.84,13.09,12.32,12.32
"267",2020-01-14,"apple","technology",316.7,317.57,312.17,312.68,40653457,12.72,13.82,12.05,12.39
"268",2020-01-15,"apple","technology",311.85,315.5,309.55,311.34,30480882,12.79,12.83,11.95,12.42
"269",2020-01-16,"apple","technology",313.59,315.7,312.09,315.24,27207254,12.2,12.42,11.78,12.32
"270",2020-01-17,"apple","technology",316.27,318.74,315,318.73,34454117,12.21,12.48,11.75,12.1
"271",2020-01-21,"apple","technology",317.19,319.02,316,316.57,27235039,13.23,13.33,12.32,12.85
"272",2020-01-22,"apple","technology",318.58,319.99,317.31,317.7,25458115,12.45,13.01,12.31,12.91
"273",2020-01-23,"apple","technology",317.92,319.56,315.65,319.23,26117993,13.26,14.15,12.94,12.98
"274",2020-01-24,"apple","technology",320.25,323.33,317.5188,318.31,36634380,12.75,15.98,12.62,14.56
"275",2020-01-27,"apple","technology",310.06,311.77,304.88,308.95,40485005,17.42,19.02,16.82,18.23
"276",2020-01-28,"apple","technology",312.6,318.4,312.19,317.69,40558486,16.94,18.03,15.69,16.28
"277",2020-01-29,"apple","technology",324.45,327.85,321.38,324.34,54149928,15.68,16.65,14.94,16.39
"278",2020-01-30,"apple","technology",320.5435,324.09,318.75,323.87,31685808,17.82,18.39,15.3,15.49
"279",2020-01-31,"apple","technology",320.93,322.68,308.29,309.51,49897096,16.25,19.99,16.18,18.84
"280",2020-02-03,"apple","technology",304.3,313.49,302.22,308.66,43496401,18.64,18.88,17.1,17.97
"281",2020-02-04,"apple","technology",315.31,319.64,313.6345,318.85,34154134,16.45,16.46,15.63,16.05
"282",2020-02-05,"apple","technology",323.52,324.76,318.95,321.45,29706718,16.29,16.32,15.02,15.15
"283",2020-02-06,"apple","technology",322.57,325.22,320.2648,325.21,26356385,15.13,15.66,14.7,14.96
"284",2020-02-07,"apple","technology",322.37,323.4,318,320.03,29421012,15.07,16.16,14.81,15.47
"285",2020-02-10,"apple","technology",314.18,321.55,313.85,321.55,27337215,15.88,16.43,15.01,15.04
"286",2020-02-11,"apple","technology",323.6,323.9,318.71,319.61,23580780,14.91,15.27,14.38,15.18
"287",2020-02-12,"apple","technology",321.47,327.22,321.47,327.2,28432573,14.86,14.88,13.73,13.74
"288",2020-02-13,"apple","technology",324.19,326.22,323.35,324.87,23686892,14.43,15.44,14,14.15
"289",2020-02-14,"apple","technology",324.73,325.98,322.85,324.95,20028447,14.12,14.54,13.38,13.68
